Case ID,Activity,Timestamp,Resource,Verzekeringstype,Kanaal,Risiconiveau,Afwijzingsreden
INS-2025-0237,Document afgekeurd,2025-02-04 10:12:50,Marieke S.,Levensverzekering,Tussenpersoon,,
INS-2025-0160,Documentcontrole goedgekeurd,2025-02-04 10:14:00,Eline P.,Autoverzekering,E-mail,,
INS-2025-0198,Acceptatiebeoordeling gestart,2025-02-04 10:26:56,Pieter dB.,Reisverzekering,Online portal,,
INS-2025-0051,Correctie opgevraagd bij klant,2025-02-04 10:35:51,Marieke S.,Reisverzekering,Tussenpersoon,,
INS-2025-0194,Risicoclassificatie vastgesteld,2025-02-04 10:39:30,Saskia L.,Zorgverzekering,Telefoon,Laag,
INS-2025-0160,Risicoanalyse gestart,2025-02-04 10:47:05,Dirk M.,Autoverzekering,E-mail,,
INS-2025-0070,Documentcontrole goedgekeurd,2025-02-04 10:48:58,Eline P.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0258,Documentcontrole goedgekeurd,2025-02-04 10:49:33,Eline P.,Zorgverzekering,Telefoon,,
INS-2025-0047,Risicoclassificatie vastgesteld,2025-02-04 10:52:25,Nora F.,Arbeidsongeschiktheid,Telefoon,Laag,
INS-2025-0065,Risicoanalyse gestart,2025-02-04 11:14:24,Dirk M.,Autoverzekering,Telefoon,,
INS-2025-0191,Documentcontrole goedgekeurd,2025-02-04 11:29:28,Joost H.,Opstalverzekering,Telefoon,,
INS-2025-0258,Risicoanalyse gestart,2025-02-04 11:45:14,Saskia L.,Zorgverzekering,Telefoon,,
INS-2025-0191,Risicoanalyse gestart,2025-02-04 12:03:09,Dirk M.,Opstalverzekering,Telefoon,,
INS-2025-0070,Risicoanalyse gestart,2025-02-04 12:23:54,Ahmed T.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0237,Correctie opgevraagd bij klant,2025-02-04 12:38:25,Joost H.,Levensverzekering,Tussenpersoon,,
INS-2025-0194,Risicoanalyse afgerond,2025-02-04 12:42:50,Dirk M.,Zorgverzekering,Telefoon,,
INS-2025-0230,Risicoclassificatie vastgesteld,2025-02-04 12:50:20,Dirk M.,Levensverzekering,Online portal,Laag,
INS-2025-0123,Premie definitief vastgesteld,2025-02-04 13:02:24,Sander K.,Levensverzekering,Telefoon,,
INS-2025-0047,Risicoanalyse afgerond,2025-02-04 13:45:47,Saskia L.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0194,Acceptatiebeoordeling gestart,2025-02-04 13:54:11,Pieter dB.,Zorgverzekering,Telefoon,,
INS-2025-0122,Aanvraag afgewezen,2025-02-04 14:10:34,Pieter dB.,Opstalverzekering,Online portal,,Niet voldoet aan acceptatiecriteria
INS-2025-0230,Risicoanalyse afgerond,2025-02-04 14:23:01,Ahmed T.,Levensverzekering,Online portal,,
INS-2025-0123,Offerte aangemaakt,2025-02-04 14:28:36,SYSTEEM,Levensverzekering,Telefoon,,
INS-2025-0153,Aanvullende info ontvangen,2025-02-04 14:54:30,SYSTEEM,Inboedelverzekering,Tussenpersoon,,
INS-2025-0047,Acceptatiebeoordeling gestart,2025-02-04 15:13:25,Wendy R.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0230,Acceptatiebeoordeling gestart,2025-02-04 15:41:02,Pieter dB.,Levensverzekering,Online portal,,
INS-2025-0026,Risicoclassificatie vastgesteld,2025-02-04 15:47:34,Ahmed T.,Arbeidsongeschiktheid,Tussenpersoon,Midden,
INS-2025-0123,Offerte verstuurd naar klant,2025-02-04 16:03:12,SYSTEEM,Levensverzekering,Telefoon,,
INS-2025-0122,Afwijzingsbrief verstuurd,2025-02-04 16:33:32,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0277,Aanvullende info ontvangen,2025-02-04 16:34:14,SYSTEEM,Autoverzekering,Tussenpersoon,,
INS-2025-0221,Risicoclassificatie vastgesteld,2025-02-04 16:36:04,Ahmed T.,Levensverzekering,Telefoon,Midden,
INS-2025-0153,Intake voltooid,2025-02-04 16:53:32,Yousra B.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0244,Risicoclassificatie vastgesteld,2025-02-04 17:00:51,Nora F.,Reisverzekering,Telefoon,Laag,
INS-2025-0190,Aanvraag afgewezen,2025-02-04 17:12:03,Frank O.,Opstalverzekering,Tussenpersoon,,Niet voldoet aan acceptatiecriteria
INS-2025-0258,Risicoclassificatie vastgesteld,2025-02-04 17:18:26,Ahmed T.,Zorgverzekering,Telefoon,Laag,
INS-2025-0197,Risicoclassificatie vastgesteld,2025-02-04 17:50:02,Nora F.,Reisverzekering,Tussenpersoon,Midden,
INS-2025-0287,Risicoclassificatie vastgesteld,2025-02-04 17:56:59,Dirk M.,Opstalverzekering,Online portal,Laag,
INS-2025-0182,Risicoclassificatie vastgesteld,2025-02-04 18:04:59,Dirk M.,Zorgverzekering,Online portal,Laag,
INS-2025-0277,Intake voltooid,2025-02-04 18:05:28,Yousra B.,Autoverzekering,Tussenpersoon,,
INS-2025-0026,Risicoanalyse afgerond,2025-02-04 18:08:40,Dirk M.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0244,Risicoanalyse afgerond,2025-02-04 18:08:54,Saskia L.,Reisverzekering,Telefoon,,
INS-2025-0275,Risicoclassificatie vastgesteld,2025-02-04 18:25:21,Saskia L.,Autoverzekering,Online portal,Midden,
INS-2025-0190,Afwijzingsbrief verstuurd,2025-02-04 18:34:11,SYSTEEM,Opstalverzekering,Tussenpersoon,,
INS-2025-0221,Risicoanalyse afgerond,2025-02-04 18:34:34,Saskia L.,Levensverzekering,Telefoon,,
INS-2025-0153,Documentcontrole gestart,2025-02-04 18:37:23,Eline P.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0211,Risicoclassificatie vastgesteld,2025-02-04 18:40:13,Nora F.,Reisverzekering,E-mail,Laag,
INS-2025-0287,Risicoanalyse afgerond,2025-02-04 19:07:17,Ahmed T.,Opstalverzekering,Online portal,,
INS-2025-0221,Acceptatiebeoordeling gestart,2025-02-04 19:19:33,Frank O.,Levensverzekering,Telefoon,,
INS-2025-0277,Documentcontrole gestart,2025-02-04 19:23:15,Eline P.,Autoverzekering,Tussenpersoon,,
INS-2025-0196,Aanvraag ontvangen,2025-02-04 19:30:21,SYSTEEM,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0244,Acceptatiebeoordeling gestart,2025-02-04 19:32:48,Frank O.,Reisverzekering,Telefoon,,
INS-2025-0091,Risicoclassificatie vastgesteld,2025-02-04 19:33:28,Dirk M.,Autoverzekering,Telefoon,Laag,
INS-2025-0196,Aanvraag geregistreerd,2025-02-04 19:46:16,Roel V.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0198,Premieberekening gestart,2025-02-04 19:46:17,Bianca V.,Reisverzekering,Online portal,,
INS-2025-0026,Acceptatiebeoordeling gestart,2025-02-04 20:07:04,Pieter dB.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0197,Risicoanalyse afgerond,2025-02-04 20:16:00,Saskia L.,Reisverzekering,Tussenpersoon,,
INS-2025-0182,Risicoanalyse afgerond,2025-02-04 20:38:06,Nora F.,Zorgverzekering,Online portal,,
INS-2025-0287,Acceptatiebeoordeling gestart,2025-02-04 20:42:01,Wendy R.,Opstalverzekering,Online portal,,
INS-2025-0197,Acceptatiebeoordeling gestart,2025-02-04 20:47:56,Pieter dB.,Reisverzekering,Tussenpersoon,,
INS-2025-0258,Risicoanalyse afgerond,2025-02-04 20:51:55,Ahmed T.,Zorgverzekering,Telefoon,,
INS-2025-0196,Intake voltooid,2025-02-04 20:55:32,Fatima K.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0160,Risicoclassificatie vastgesteld,2025-02-04 20:57:45,Ahmed T.,Autoverzekering,E-mail,Zeer hoog,
INS-2025-0194,Premieberekening gestart,2025-02-04 21:14:36,Bianca V.,Zorgverzekering,Telefoon,,
INS-2025-0182,Acceptatiebeoordeling gestart,2025-02-04 21:28:53,Frank O.,Zorgverzekering,Online portal,,
INS-2025-0070,Risicoclassificatie vastgesteld,2025-02-04 21:29:03,Ahmed T.,Arbeidsongeschiktheid,Online portal,Laag,
INS-2025-0034,Risicoclassificatie vastgesteld,2025-02-04 21:43:55,Nora F.,Opstalverzekering,Online portal,Laag,
INS-2025-0196,Documentcontrole gestart,2025-02-04 21:45:41,Joost H.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0211,Risicoanalyse afgerond,2025-02-04 21:47:20,Dirk M.,Reisverzekering,E-mail,,
INS-2025-0275,Risicoanalyse afgerond,2025-02-04 21:47:28,Nora F.,Autoverzekering,Online portal,,
INS-2025-0258,Acceptatiebeoordeling gestart,2025-02-04 22:39:04,Wendy R.,Zorgverzekering,Telefoon,,
INS-2025-0251,Risicoclassificatie vastgesteld,2025-02-04 22:40:25,Ahmed T.,Aansprakelijkheidsverzekering,E-mail,Midden,
INS-2025-0211,Acceptatiebeoordeling gestart,2025-02-04 22:45:24,Frank O.,Reisverzekering,E-mail,,
INS-2025-0160,Aanvullend onderzoek aangevraagd,2025-02-04 22:46:59,Nora F.,Autoverzekering,E-mail,,
INS-2025-0270,Aanvraag ontvangen,2025-02-04 23:06:06,SYSTEEM,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0091,Risicoanalyse afgerond,2025-02-04 23:13:36,Saskia L.,Autoverzekering,Telefoon,,
INS-2025-0275,Acceptatiebeoordeling gestart,2025-02-04 23:31:38,Wendy R.,Autoverzekering,Online portal,,
INS-2025-0047,Premieberekening gestart,2025-02-04 23:58:15,Sander K.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0091,Acceptatiebeoordeling gestart,2025-02-05 00:04:34,Wendy R.,Autoverzekering,Telefoon,,
INS-2025-0270,Aanvraag geregistreerd,2025-02-05 00:09:01,Bas de W.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0065,Risicoclassificatie vastgesteld,2025-02-05 00:30:54,Ahmed T.,Autoverzekering,Telefoon,Laag,
INS-2025-0153,Documentcontrole goedgekeurd,2025-02-05 00:38:12,Marieke S.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0198,Premie definitief vastgesteld,2025-02-05 00:40:21,Sander K.,Reisverzekering,Online portal,,
INS-2025-0027,Risicoclassificatie vastgesteld,2025-02-05 00:43:37,Saskia L.,Levensverzekering,Telefoon,Hoog,
INS-2025-0131,Risicoclassificatie vastgesteld,2025-02-05 00:45:55,Saskia L.,Levensverzekering,Tussenpersoon,Laag,
INS-2025-0251,Risicoanalyse afgerond,2025-02-05 01:00:04,Ahmed T.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0034,Risicoanalyse afgerond,2025-02-05 01:01:30,Dirk M.,Opstalverzekering,Online portal,,
INS-2025-0192,Aanvraag ontvangen,2025-02-05 01:06:19,SYSTEEM,Reisverzekering,Telefoon,,
INS-2025-0197,Premieberekening gestart,2025-02-05 01:06:54,Sander K.,Reisverzekering,Tussenpersoon,,
INS-2025-0070,Risicoanalyse afgerond,2025-02-05 01:16:29,Nora F.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0251,Acceptatiebeoordeling gestart,2025-02-05 01:37:14,Pieter dB.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0192,Aanvraag geregistreerd,2025-02-05 01:37:56,Yousra B.,Reisverzekering,Telefoon,,
INS-2025-0198,Offerte aangemaakt,2025-02-05 01:57:46,SYSTEEM,Reisverzekering,Online portal,,
INS-2025-0070,Acceptatiebeoordeling gestart,2025-02-05 02:05:53,Pieter dB.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0153,Risicoanalyse gestart,2025-02-05 02:19:56,Saskia L.,Inboedelverzekering,Tussenpersoon,,
INS-2025-0034,Acceptatiebeoordeling gestart,2025-02-05 02:45:47,Frank O.,Opstalverzekering,Online portal,,
INS-2025-0270,Intake voltooid,2025-02-05 02:48:04,Bas de W.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0194,Handmatige premiecorrectie toegepast,2025-02-05 02:51:38,Bianca V.,Zorgverzekering,Telefoon,,
INS-2025-0198,Offerte verstuurd naar klant,2025-02-05 02:56:28,SYSTEEM,Reisverzekering,Online portal,,
INS-2025-0047,Premie definitief vastgesteld,2025-02-05 03:13:07,Sander K.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0131,Risicoanalyse afgerond,2025-02-05 03:20:04,Dirk M.,Levensverzekering,Tussenpersoon,,
INS-2025-0277,Documentcontrole goedgekeurd,2025-02-05 03:20:57,Eline P.,Autoverzekering,Tussenpersoon,,
INS-2025-0027,Aanvullend onderzoek aangevraagd,2025-02-05 03:31:08,Saskia L.,Levensverzekering,Telefoon,,
INS-2025-0056,Risicoclassificatie vastgesteld,2025-02-05 03:41:24,Ahmed T.,Arbeidsongeschiktheid,E-mail,Laag,
INS-2025-0104,Aanvraag ontvangen,2025-02-05 04:04:22,SYSTEEM,Autoverzekering,Online portal,,
INS-2025-0065,Risicoanalyse afgerond,2025-02-05 04:06:52,Ahmed T.,Autoverzekering,Telefoon,,
INS-2025-0277,Risicoanalyse gestart,2025-02-05 04:08:39,Ahmed T.,Autoverzekering,Tussenpersoon,,
INS-2025-0192,Intake voltooid,2025-02-05 04:19:56,Roel V.,Reisverzekering,Telefoon,,
INS-2025-0067,Aanvullende info ontvangen,2025-02-05 04:20:26,SYSTEEM,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0287,Premieberekening gestart,2025-02-05 04:27:16,Bianca V.,Opstalverzekering,Online portal,,
INS-2025-0131,Acceptatiebeoordeling gestart,2025-02-05 04:41:14,Frank O.,Levensverzekering,Tussenpersoon,,
INS-2025-0270,Documentcontrole gestart,2025-02-05 04:44:40,Eline P.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0047,Offerte aangemaakt,2025-02-05 04:46:33,SYSTEEM,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0197,Premie definitief vastgesteld,2025-02-05 04:47:09,Sander K.,Reisverzekering,Tussenpersoon,,
INS-2025-0275,Premieberekening gestart,2025-02-05 04:49:04,Sander K.,Autoverzekering,Online portal,,
INS-2025-0221,Aanvraag afgewezen,2025-02-05 04:59:19,Pieter dB.,Levensverzekering,Telefoon,,Niet voldoet aan acceptatiecriteria
INS-2025-0194,Premie definitief vastgesteld,2025-02-05 04:59:25,Bianca V.,Zorgverzekering,Telefoon,,
INS-2025-0230,Premieberekening gestart,2025-02-05 05:02:15,Sander K.,Levensverzekering,Online portal,,
INS-2025-0091,Premieberekening gestart,2025-02-05 05:10:44,Sander K.,Autoverzekering,Telefoon,,
INS-2025-0056,Risicoanalyse afgerond,2025-02-05 05:17:00,Nora F.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0196,Documentcontrole goedgekeurd,2025-02-05 05:17:42,Eline P.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0065,Acceptatiebeoordeling gestart,2025-02-05 05:19:22,Pieter dB.,Autoverzekering,Telefoon,,
INS-2025-0192,Documentcontrole gestart,2025-02-05 05:23:46,Joost H.,Reisverzekering,Telefoon,,
INS-2025-0104,Aanvraag geregistreerd,2025-02-05 05:25:26,Bas de W.,Autoverzekering,Online portal,,
INS-2025-0047,Offerte verstuurd naar klant,2025-02-05 05:41:36,SYSTEEM,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0067,Intake voltooid,2025-02-05 05:50:04,Yousra B.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0276,Aanvraag ontvangen,2025-02-05 06:02:36,SYSTEEM,Reisverzekering,Tussenpersoon,,
INS-2025-0197,Offerte aangemaakt,2025-02-05 06:06:53,SYSTEEM,Reisverzekering,Tussenpersoon,,
INS-2025-0026,Premieberekening gestart,2025-02-05 06:10:21,Sander K.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0276,Aanvraag geregistreerd,2025-02-05 06:13:33,Fatima K.,Reisverzekering,Tussenpersoon,,
INS-2025-0196,Risicoanalyse gestart,2025-02-05 06:19:55,Saskia L.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0194,Offerte aangemaakt,2025-02-05 06:23:56,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0211,Premieberekening gestart,2025-02-05 06:33:37,Sander K.,Reisverzekering,E-mail,,
INS-2025-0056,Acceptatiebeoordeling gestart,2025-02-05 06:59:50,Pieter dB.,Arbeidsongeschiktheid,E-mail,,
INS-2025-0197,Offerte verstuurd naar klant,2025-02-05 07:11:43,SYSTEEM,Reisverzekering,Tussenpersoon,,
INS-2025-0067,Documentcontrole gestart,2025-02-05 07:16:07,Eline P.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0244,Premieberekening gestart,2025-02-05 07:34:08,Bianca V.,Reisverzekering,Telefoon,,
INS-2025-0276,Intake voltooid,2025-02-05 07:40:08,Roel V.,Reisverzekering,Tussenpersoon,,
INS-2025-0230,Premie definitief vastgesteld,2025-02-05 07:40:29,Sander K.,Levensverzekering,Online portal,,
INS-2025-0194,Offerte verstuurd naar klant,2025-02-05 07:45:47,SYSTEEM,Zorgverzekering,Telefoon,,
INS-2025-0192,Documentcontrole goedgekeurd,2025-02-05 07:58:20,Eline P.,Reisverzekering,Telefoon,,
INS-2025-0221,Afwijzingsbrief verstuurd,2025-02-05 08:13:03,SYSTEEM,Levensverzekering,Telefoon,,
INS-2025-0104,Intake voltooid,2025-02-05 08:17:37,Bas de W.,Autoverzekering,Online portal,,
INS-2025-0095,Aanvraag ontvangen,2025-02-05 08:19:28,SYSTEEM,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0276,Documentcontrole gestart,2025-02-05 08:23:34,Marieke S.,Reisverzekering,Tussenpersoon,,
INS-2025-0191,Risicoclassificatie vastgesteld,2025-02-05 08:33:43,Nora F.,Opstalverzekering,Telefoon,Laag,
INS-2025-0095,Aanvraag geregistreerd,2025-02-05 08:40:59,Yousra B.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0251,Premieberekening gestart,2025-02-05 08:46:47,Sander K.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0270,Documentcontrole goedgekeurd,2025-02-05 08:52:05,Eline P.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0192,Risicoanalyse gestart,2025-02-05 08:56:32,Dirk M.,Reisverzekering,Telefoon,,
INS-2025-0230,Offerte aangemaakt,2025-02-05 09:09:43,SYSTEEM,Levensverzekering,Online portal,,
INS-2025-0287,Premie definitief vastgesteld,2025-02-05 09:13:01,Sander K.,Opstalverzekering,Online portal,,
INS-2025-0131,Premieberekening gestart,2025-02-05 09:36:20,Sander K.,Levensverzekering,Tussenpersoon,,
INS-2025-0104,Documentcontrole gestart,2025-02-05 09:37:18,Joost H.,Autoverzekering,Online portal,,
INS-2025-0091,Premie definitief vastgesteld,2025-02-05 09:51:01,Bianca V.,Autoverzekering,Telefoon,,
INS-2025-0275,Premie definitief vastgesteld,2025-02-05 09:58:37,Sander K.,Autoverzekering,Online portal,,
INS-2025-0067,Documentcontrole goedgekeurd,2025-02-05 10:05:30,Marieke S.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0230,Offerte verstuurd naar klant,2025-02-05 10:06:59,SYSTEEM,Levensverzekering,Online portal,,
INS-2025-0191,Risicoanalyse afgerond,2025-02-05 10:28:46,Nora F.,Opstalverzekering,Telefoon,,
INS-2025-0287,Offerte aangemaakt,2025-02-05 10:32:09,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0091,Offerte aangemaakt,2025-02-05 10:36:35,SYSTEEM,Autoverzekering,Telefoon,,
INS-2025-0270,Risicoanalyse gestart,2025-02-05 10:37:28,Nora F.,Aansprakelijkheidsverzekering,Tussenpersoon,,
INS-2025-0026,Premie definitief vastgesteld,2025-02-05 10:42:38,Sander K.,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0172,Gecorrigeerd document ontvangen,2025-02-05 10:49:05,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0182,Premieberekening gestart,2025-02-05 11:05:43,Bianca V.,Zorgverzekering,Online portal,,
INS-2025-0275,Offerte aangemaakt,2025-02-05 11:10:13,SYSTEEM,Autoverzekering,Online portal,,
INS-2025-0067,Risicoanalyse gestart,2025-02-05 11:21:32,Ahmed T.,Aansprakelijkheidsverzekering,Online portal,,
INS-2025-0095,Intake voltooid,2025-02-05 11:30:00,Roel V.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0191,Acceptatiebeoordeling gestart,2025-02-05 11:30:28,Pieter dB.,Opstalverzekering,Telefoon,,
INS-2025-0026,Offerte aangemaakt,2025-02-05 11:45:23,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0275,Offerte verstuurd naar klant,2025-02-05 11:54:23,SYSTEEM,Autoverzekering,Online portal,,
INS-2025-0287,Offerte verstuurd naar klant,2025-02-05 11:56:10,SYSTEEM,Opstalverzekering,Online portal,,
INS-2025-0244,Premie definitief vastgesteld,2025-02-05 11:58:15,Bianca V.,Reisverzekering,Telefoon,,
INS-2025-0091,Offerte verstuurd naar klant,2025-02-05 12:00:09,SYSTEEM,Autoverzekering,Telefoon,,
INS-2025-0276,Documentcontrole goedgekeurd,2025-02-05 12:05:15,Joost H.,Reisverzekering,Tussenpersoon,,
INS-2025-0211,Premie definitief vastgesteld,2025-02-05 12:20:13,Bianca V.,Reisverzekering,E-mail,,
INS-2025-0095,Documentcontrole gestart,2025-02-05 12:20:47,Marieke S.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0172,Documentcontrole herstart,2025-02-05 12:21:12,Eline P.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0244,Offerte aangemaakt,2025-02-05 12:46:42,SYSTEEM,Reisverzekering,Telefoon,,
INS-2025-0026,Offerte verstuurd naar klant,2025-02-05 12:50:15,SYSTEEM,Arbeidsongeschiktheid,Tussenpersoon,,
INS-2025-0092,Aanvraag ontvangen,2025-02-05 12:59:03,SYSTEEM,Opstalverzekering,E-mail,,
INS-2025-0131,Premie definitief vastgesteld,2025-02-05 13:09:32,Bianca V.,Levensverzekering,Tussenpersoon,,
INS-2025-0251,Premie definitief vastgesteld,2025-02-05 13:16:46,Sander K.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0276,Risicoanalyse gestart,2025-02-05 13:27:23,Nora F.,Reisverzekering,Tussenpersoon,,
INS-2025-0258,Premieberekening gestart,2025-02-05 13:48:47,Bianca V.,Zorgverzekering,Telefoon,,
INS-2025-0244,Offerte verstuurd naar klant,2025-02-05 13:53:31,SYSTEEM,Reisverzekering,Telefoon,,
INS-2025-0211,Offerte aangemaakt,2025-02-05 13:54:15,SYSTEEM,Reisverzekering,E-mail,,
INS-2025-0104,Documentcontrole goedgekeurd,2025-02-05 13:55:48,Joost H.,Autoverzekering,Online portal,,
INS-2025-0251,Offerte aangemaakt,2025-02-05 14:03:42,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0092,Aanvraag geregistreerd,2025-02-05 14:26:37,Fatima K.,Opstalverzekering,E-mail,,
INS-2025-0131,Offerte aangemaakt,2025-02-05 14:39:01,SYSTEEM,Levensverzekering,Tussenpersoon,,
INS-2025-0070,Premieberekening gestart,2025-02-05 14:41:59,Bianca V.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0034,Premieberekening gestart,2025-02-05 14:55:40,Sander K.,Opstalverzekering,Online portal,,
INS-2025-0024,Aanvraag ontvangen,2025-02-05 15:09:59,SYSTEEM,Zorgverzekering,E-mail,,
INS-2025-0211,Offerte verstuurd naar klant,2025-02-05 15:14:41,SYSTEEM,Reisverzekering,E-mail,,
INS-2025-0065,Premieberekening gestart,2025-02-05 15:19:42,Bianca V.,Autoverzekering,Telefoon,,
INS-2025-0104,Risicoanalyse gestart,2025-02-05 15:20:13,Nora F.,Autoverzekering,Online portal,,
INS-2025-0024,Aanvraag geregistreerd,2025-02-05 15:38:50,Bas de W.,Zorgverzekering,E-mail,,
INS-2025-0131,Offerte verstuurd naar klant,2025-02-05 15:41:00,SYSTEEM,Levensverzekering,Tussenpersoon,,
INS-2025-0251,Offerte verstuurd naar klant,2025-02-05 15:41:46,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0070,Premie definitief vastgesteld,2025-02-05 15:55:56,Sander K.,Arbeidsongeschiktheid,Online portal,,
INS-2025-0191,Premieberekening gestart,2025-02-05 16:06:24,Bianca V.,Opstalverzekering,Telefoon,,
INS-2025-0092,Intake voltooid,2025-02-05 16:06:36,Bas de W.,Opstalverzekering,E-mail,,
INS-2025-0182,Premie definitief vastgesteld,2025-02-05 16:18:38,Bianca V.,Zorgverzekering,Online portal,,
INS-2025-0095,Documentcontrole goedgekeurd,2025-02-05 16:30:07,Joost H.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0235,Aanvraag ontvangen,2025-02-05 16:30:10,SYSTEEM,Autoverzekering,Telefoon,,
INS-2025-0172,Documentcontrole goedgekeurd,2025-02-05 16:45:07,Marieke S.,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0092,Documentcontrole gestart,2025-02-05 16:49:55,Joost H.,Opstalverzekering,E-mail,,
INS-2025-0095,Risicoanalyse gestart,2025-02-05 17:12:11,Nora F.,Arbeidsongeschiktheid,Telefoon,,
INS-2025-0277,Risicoclassificatie vastgesteld,2025-02-05 17:14:36,Dirk M.,Autoverzekering,Tussenpersoon,Midden,
INS-2025-0070,Offerte aangemaakt,2025-02-05 17:35:25,SYSTEEM,Arbeidsongeschiktheid,Online portal,,
INS-2025-0235,Aanvraag geregistreerd,2025-02-05 17:47:00,Roel V.,Autoverzekering,Telefoon,,
INS-2025-0228,Aanvraag ontvangen,2025-02-05 17:53:00,SYSTEEM,Aansprakelijkheidsverzekering,E-mail,,
INS-2025-0034,Premie definitief vastgesteld,2025-02-05 17:53:50,Bianca V.,Opstalverzekering,Online portal,,
INS-2025-0182,Offerte aangemaakt,2025-02-05 18:04:00,SYSTEEM,Zorgverzekering,Online portal,,
